GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,MATCHUP
2022300385,2024-03-07,1612709914,STO,Stockton Kings,STO vs. MXC
2022300382,2024-03-07,1612709903,SLC,Salt Lake City Stars,SLC vs. TEX
2022300381,2024-03-07,1612709910,FWN,Fort Wayne Mad Ants,FWN @ RAP
0022300904,2024-03-07,1610612742,DAL,Dallas Mavericks,DAL vs. MIA
0022300903,2024-03-07,1610612754,IND,Indiana Pacers,IND vs. MIN
2022300385,2024-03-07,1612709931,MXC,Mexico City Capitanes,MXC @ STO
0022300906,2024-03-07,1610612743,DEN,Denver Nuggets,DEN vs. BOS
0022300908,2024-03-07,1610612758,SAC,Sacramento Kings,SAC vs. SAS
2022300383,2024-03-07,1612709924,ONT,Ontario Clippers,ONT vs. IWA
0022300905,2024-03-07,1610612761,TOR,Toronto Raptors,TOR @ PHX
2022300384,2024-03-07,1612709926,MHU,Memphis Hustle,MHU @ SBL
0022300906,2024-03-07,1610612738,BOS,Boston Celtics,BOS @ DEN
0022300907,2024-03-07,1610612744,GSW,Golden State Warriors,GSW vs. CHI
2022300381,2024-03-07,1612709920,RAP,Raptors 905,RAP vs. FWN
2022300383,2024-03-07,1612709911,IWA,Iowa Wolves,IWA @ ONT
0022300902,2024-03-07,1610612765,DET,Detroit Pistons,DET vs. BKN
2022300384,2024-03-07,1612709905,SBL,South Bay Lakers,SBL vs. MHU
0022300905,2024-03-07,1610612756,PHX,Phoenix Suns,PHX vs. TOR
0022300908,2024-03-07,1610612759,SAS,San Antonio Spurs,SAS @ SAC
2022300382,2024-03-07,1612709918,TEX,Texas Legends,TEX @ SLC
0022300904,2024-03-07,1610612748,MIA,Miami Heat,MIA @ DAL
0022300903,2024-03-07,1610612750,MIN,Minnesota Timberwolves,MIN @ IND
0022300907,2024-03-07,1610612741,CHI,Chicago Bulls,CHI @ GSW
0022300900,2024-03-06,1610612760,OKC,Oklahoma City Thunder,OKC @ POR
2022300378,2024-03-06,1612709919,WES,Westchester Knicks,WES @ LIN
2022300380,2024-03-06,1612709908,RGV,Rio Grande Valley Vipers,RGV vs. WCB
0022300898,2024-03-06,1610612741,CHI,Chicago Bulls,CHI @ UTA
0022300901,2024-03-06,1610612758,SAC,Sacramento Kings,SAC @ LAL
0022300897,2024-03-06,1610612745,HOU,Houston Rockets,HOU vs. LAC
0022300898,2024-03-06,1610612762,UTA,Utah Jazz,UTA vs. CHI
0022300894,2024-03-06,1610612753,ORL,Orlando Magic,ORL @ WAS
0022300894,2024-03-06,1610612764,WAS,Washington Wizards,WAS vs. ORL
0022300896,2024-03-06,1610612755,PHI,Philadelphia 76ers,PHI vs. MEM
0022300897,2024-03-06,1610612746,LAC,LA Clippers,LAC @ HOU
2022300378,2024-03-06,1612709921,LIN,Long Island Nets,LIN vs. WES
2022300379,2024-03-06,1612709890,AUS,Austin Spurs,AUS vs. SCW
0022300901,2024-03-06,1610612747,LAL,Los Angeles Lakers,LAL vs. SAC
2022300380,2024-03-06,1612709923,WCB,Windy City Bulls,WCB @ RGV
0022300900,2024-03-06,1610612757,POR,Portland Trail Blazers,POR vs. OKC
0022300899,2024-03-06,1610612749,MIL,Milwaukee Bucks,MIL @ GSW
0022300895,2024-03-06,1610612739,CLE,Cleveland Cavaliers,CLE @ ATL
2022300379,2024-03-06,1612709902,SCW,Santa Cruz Warriors,SCW @ AUS
0022300896,2024-03-06,1610612763,MEM,Memphis Grizzlies,MEM @ PHI
0022300895,2024-03-06,1610612737,ATL,Atlanta Hawks,ATL vs. CLE
0022300899,2024-03-06,1610612744,GSW,Golden State Warriors,GSW vs. MIL
0022300892,2024-03-05,1610612742,DAL,Dallas Mavericks,DAL vs. IND
0022300885,2024-03-05,1610612753,ORL,Orlando Magic,ORL @ CHA
0022300890,2024-03-05,1610612761,TOR,Toronto Raptors,TOR vs. NOP
2022300374,2024-03-05,1612709921,LIN,Long Island Nets,LIN vs. GLI
0022300891,2024-03-05,1610612759,SAS,San Antonio Spurs,SAS @ HOU
2022300375,2024-03-05,1612709925,OSC,Osceola Magic,OSC vs. MNE
2022300376,2024-03-05,1612709918,TEX,Texas Legends,TEX @ SLC
2022300373,2024-03-05,1612709922,GBO,Greensboro Swarm,GBO @ GRG
2022300373,2024-03-05,1612709917,GRG,Grand Rapids Gold,GRG vs. GBO
2022300377,2024-03-05,1612709911,IWA,Iowa Wolves,IWA @ SBL
0022300888,2024-03-05,1610612765,DET,Detroit Pistons,DET @ MIA
0022300888,2024-03-05,1610612748,MIA,Miami Heat,MIA vs. DET
0022300885,2024-03-05,1610612766,CHA,Charlotte Hornets,CHA vs. ORL
0022300887,2024-03-05,1610612751,BKN,Brooklyn Nets,BKN vs. PHI
2022300371,2024-03-05,1612709889,OKL,Oklahoma City Blue,OKL vs. SXF
0022300890,2024-03-05,1610612740,NOP,New Orleans Pelicans,NOP @ TOR
2022300372,2024-03-05,1612709929,CPS,College Park Skyhawks,CPS vs. DEL
2022300372,2024-03-05,1612709909,DEL,Delaware Blue Coats,DEL @ CPS
0022300891,2024-03-05,1610612745,HOU,Houston Rockets,HOU vs. SAS
2022300377,2024-03-05,1612709905,SBL,South Bay Lakers,SBL vs. IWA
2022300371,2024-03-05,1612709904,SXF,Sioux Falls Skyforce,SXF @ OKL
0022300893,2024-03-05,1610612743,DEN,Denver Nuggets,DEN vs. PHX
0022300886,2024-03-05,1610612738,BOS,Boston Celtics,BOS @ CLE
0022300889,2024-03-05,1610612752,NYK,New York Knicks,NYK vs. ATL
0022300893,2024-03-05,1610612756,PHX,Phoenix Suns,PHX @ DEN
2022300375,2024-03-05,1612709915,MNE,Maine Celtics,MNE @ OSC
0022300892,2024-03-05,1610612754,IND,Indiana Pacers,IND @ DAL
2022300370,2024-03-05,1612709932,MCC,Motor City Cruise,MCC @ CCG
2022300370,2024-03-05,1612709928,CCG,Capital City Go-Go,CCG vs. MCC
2022300374,2024-03-05,1612709930,GLI,G League Ignite,GLI @ LIN
0022300887,2024-03-05,1610612755,PHI,Philadelphia 76ers,PHI @ BKN
0022300889,2024-03-05,1610612737,ATL,Atlanta Hawks,ATL @ NYK
0022300886,2024-03-05,1610612739,CLE,Cleveland Cavaliers,CLE vs. BOS
2022300376,2024-03-05,1612709903,SLC,Salt Lake City Stars,SLC vs. TEX
2022300369,2024-03-04,1612709911,IWA,Iowa Wolves,IWA @ ONT
0022300881,2024-03-04,1610612750,MIN,Minnesota Timberwolves,MIN vs. POR
0022300883,2024-03-04,1610612758,SAC,Sacramento Kings,SAC vs. CHI
0022300883,2024-03-04,1610612741,CHI,Chicago Bulls,CHI @ SAC
0022300882,2024-03-04,1610612764,WAS,Washington Wizards,WAS @ UTA
2022300368,2024-03-04,1612709933,RCR,Rip City Remix,RCR vs. MHU
0022300881,2024-03-04,1610612757,POR,Portland Trail Blazers,POR @ MIN
2022300367,2024-03-04,1612709931,MXC,Mexico City Capitanes,MXC vs. SCW
2022300367,2024-03-04,1612709902,SCW,Santa Cruz Warriors,SCW @ MXC
0022300880,2024-03-04,1610612749,MIL,Milwaukee Bucks,MIL vs. LAC
0022300880,2024-03-04,1610612746,LAC,LA Clippers,LAC @ MIL
0022300884,2024-03-04,1610612747,LAL,Los Angeles Lakers,LAL vs. OKC
0022300879,2024-03-04,1610612763,MEM,Memphis Grizzlies,MEM @ BKN
0022300879,2024-03-04,1610612751,BKN,Brooklyn Nets,BKN vs. MEM
2022300369,2024-03-04,1612709924,ONT,Ontario Clippers,ONT vs. IWA
2022300368,2024-03-04,1612709926,MHU,Memphis Hustle,MHU @ RCR
0022300882,2024-03-04,1610612762,UTA,Utah Jazz,UTA vs. WAS
0022300884,2024-03-04,1610612760,OKC,Oklahoma City Thunder,OKC @ LAL
0022300877,2024-03-03,1610612759,SAS,San Antonio Spurs,SAS vs. IND
2022300359,2024-03-03,1612709919,WES,Westchester Knicks,WES @ MCC
0022300874,2024-03-03,1610612753,ORL,Orlando Magic,ORL vs. DET
2022300361,2024-03-03,1612709928,CCG,Capital City Go-Go,CCG vs. BHM
2022300359,2024-03-03,1612709932,MCC,Motor City Cruise,MCC vs. WES
0022300871,2024-03-03,1610612755,PHI,Philadelphia 76ers,PHI @ DAL
0022300874,2024-03-03,1610612765,DET,Detroit Pistons,DET @ ORL
2022300362,2024-03-03,1612709893,CLC,Cleveland Charge,CLC vs. WCB
0022300873,2024-03-03,1610612746,LAC,LA Clippers,LAC @ MIN
2022300366,2024-03-03,1612709926,MHU,Memphis Hustle,MHU @ RCR
2022300361,2024-03-03,1612709913,BHM,Birmingham Squadron,BHM @ CCG
0022300875,2024-03-03,1610612766,CHA,Charlotte Hornets,CHA @ TOR
0022300875,2024-03-03,1610612761,TOR,Toronto Raptors,TOR vs. CHA
0022300878,2024-03-03,1610612760,OKC,Oklahoma City Thunder,OKC @ PHX
2022300363,2024-03-03,1612709922,GBO,Greensboro Swarm,GBO @ GRG
0022300877,2024-03-03,1610612754,IND,Indiana Pacers,IND @ SAS
2022300362,2024-03-03,1612709923,WCB,Windy City Bulls,WCB @ CLC
0022300872,2024-03-03,1610612744,GSW,Golden State Warriors,GSW @ BOS
2022300365,2024-03-03,1612709902,SCW,Santa Cruz Warriors,SCW @ MXC
2022300364,2024-03-03,1612709909,DEL,Delaware Blue Coats,DEL @ OSC
2022300366,2024-03-03,1612709933,RCR,Rip City Remix,RCR vs. MHU
0022300871,2024-03-03,1610612742,DAL,Dallas Mavericks,DAL vs. PHI
0022300876,2024-03-03,1610612739,CLE,Cleveland Cavaliers,CLE vs. NYK
2022300365,2024-03-03,1612709931,MXC,Mexico City Capitanes,MXC vs. SCW
0022300878,2024-03-03,1610612756,PHX,Phoenix Suns,PHX vs. OKC
2022300363,2024-03-03,1612709917,GRG,Grand Rapids Gold,GRG vs. GBO
2022300360,2024-03-03,1612709929,CPS,College Park Skyhawks,CPS vs. GLI
0022300873,2024-03-03,1610612750,MIN,Minnesota Timberwolves,MIN vs. LAC
2022300360,2024-03-03,1612709930,GLI,G League Ignite,GLI @ CPS
2022300364,2024-03-03,1612709925,OSC,Osceola Magic,OSC vs. DEL
0022300876,2024-03-03,1610612752,NYK,New York Knicks,NYK @ CLE
0022300872,2024-03-03,1610612738,BOS,Boston Celtics,BOS vs. GSW
0022300867,2024-03-02,1610612748,MIA,Miami Heat,MIA vs. UTA
0022300867,2024-03-02,1610612762,UTA,Utah Jazz,UTA @ MIA
0022300866,2024-03-02,1610612737,ATL,Atlanta Hawks,ATL @ BKN
0022300868,2024-03-02,1610612763,MEM,Memphis Grizzlies,MEM vs. POR
0022300870,2024-03-02,1610612745,HOU,Houston Rockets,HOU @ PHX
2022300356,2024-03-02,1612709927,WIS,Wisconsin Herd,WIS vs. MNE
0022300869,2024-03-02,1610612747,LAL,Los Angeles Lakers,LAL vs. DEN
0022300868,2024-03-02,1610612757,POR,Portland Trail Blazers,POR @ MEM
2022300358,2024-03-02,1612709918,TEX,Texas Legends,TEX vs. SBL
2022300355,2024-03-02,1612709919,WES,Westchester Knicks,WES @ MCC
0022300870,2024-03-02,1610612756,PHX,Phoenix Suns,PHX vs. HOU
2022300357,2024-03-02,1612709903,SLC,Salt Lake City Stars,SLC @ STO
0022300869,2024-03-02,1610612743,DEN,Denver Nuggets,DEN @ LAL
0022300866,2024-03-02,1610612751,BKN,Brooklyn Nets,BKN vs. ATL
2022300358,2024-03-02,1612709905,SBL,South Bay Lakers,SBL @ TEX
2022300357,2024-03-02,1612709914,STO,Stockton Kings,STO vs. SLC
2022300356,2024-03-02,1612709915,MNE,Maine Celtics,MNE @ WIS
2022300355,2024-03-02,1612709932,MCC,Motor City Cruise,MCC vs. WES
0022300862,2024-03-01,1610612750,MIN,Minnesota Timberwolves,MIN vs. SAC
0022300859,2024-03-01,1610612742,DAL,Dallas Mavericks,DAL @ BOS
2022300348,2024-03-01,1612709928,CCG,Capital City Go-Go,CCG vs. BHM
2022300354,2024-03-01,1612709908,RGV,Rio Grande Valley Vipers,RGV @ STO
2022300351,2024-03-01,1612709923,WCB,Windy City Bulls,WCB vs. GLI
0022300861,2024-03-01,1610612763,MEM,Memphis Grizzlies,MEM vs. POR
0022300864,2024-03-01,1610612741,CHI,Chicago Bulls,CHI vs. MIL
2022300351,2024-03-01,1612709930,GLI,G League Ignite,GLI @ WCB
0022300860,2024-03-01,1610612744,GSW,Golden State Warriors,GSW @ TOR
2022300354,2024-03-01,1612709914,STO,Stockton Kings,STO vs. RGV
0022300858,2024-03-01,1610612755,PHI,Philadelphia 76ers,PHI vs. CHA
2022300350,2024-03-01,1612709922,GBO,Greensboro Swarm,GBO vs. DEL
2022300350,2024-03-01,1612709909,DEL,Delaware Blue Coats,DEL @ GBO
0022300861,2024-03-01,1610612757,POR,Portland Trail Blazers,POR @ MEM
0022300858,2024-03-01,1610612766,CHA,Charlotte Hornets,CHA @ PHI
0022300865,2024-03-01,1610612764,WAS,Washington Wizards,WAS @ LAC
2022300348,2024-03-01,1612709913,BHM,Birmingham Squadron,BHM @ CCG
0022300857,2024-03-01,1610612739,CLE,Cleveland Cavaliers,CLE @ DET
0022300860,2024-03-01,1610612761,TOR,Toronto Raptors,TOR vs. GSW
0022300859,2024-03-01,1610612738,BOS,Boston Celtics,BOS vs. DAL
0022300857,2024-03-01,1610612765,DET,Detroit Pistons,DET vs. CLE
0022300862,2024-03-01,1610612758,SAC,Sacramento Kings,SAC @ MIN
2022300353,2024-03-01,1612709933,RCR,Rip City Remix,RCR vs. IWA
2022300352,2024-03-01,1612709915,MNE,Maine Celtics,MNE @ WIS
2022300349,2024-03-01,1612709929,CPS,College Park Skyhawks,CPS vs. CLC
0022300863,2024-03-01,1610612754,IND,Indiana Pacers,IND @ NOP
0022300863,2024-03-01,1610612740,NOP,New Orleans Pelicans,NOP vs. IND
2022300352,2024-03-01,1612709927,WIS,Wisconsin Herd,WIS vs. MNE
0022300864,2024-03-01,1610612749,MIL,Milwaukee Bucks,MIL @ CHI
0022300865,2024-03-01,1610612746,LAC,LA Clippers,LAC vs. WAS
2022300353,2024-03-01,1612709911,IWA,Iowa Wolves,IWA @ RCR
2022300349,2024-03-01,1612709893,CLC,Cleveland Charge,CLC @ CPS
0022300850,2024-02-29,1610612762,UTA,Utah Jazz,UTA @ ORL
0022300850,2024-02-29,1610612753,ORL,Orlando Magic,ORL vs. UTA
0022300853,2024-02-29,1610612759,SAS,San Antonio Spurs,SAS vs. OKC
0022300849,2024-02-29,1610612766,CHA,Charlotte Hornets,CHA vs. MIL
0022300856,2024-02-29,1610612764,WAS,Washington Wizards,WAS @ LAL
0022300854,2024-02-29,1610612745,HOU,Houston Rockets,HOU @ PHX
2022300346,2024-02-29,1612709889,OKL,Oklahoma City Blue,OKL vs. SCW
2022300342,2024-02-29,1612709904,SXF,Sioux Falls Skyforce,SXF @ ONT
2022300343,2024-02-29,1612709917,GRG,Grand Rapids Gold,GRG @ LIN
2022300343,2024-02-29,1612709921,LIN,Long Island Nets,LIN vs. GRG
0022300851,2024-02-29,1610612737,ATL,Atlanta Hawks,ATL @ BKN
2022300344,2024-02-29,1612709910,FWN,Fort Wayne Mad Ants,FWN @ MCC
2022300342,2024-02-29,1612709924,ONT,Ontario Clippers,ONT vs. SXF
0022300851,2024-02-29,1610612751,BKN,Brooklyn Nets,BKN vs. ATL
0022300853,2024-02-29,1610612760,OKC,Oklahoma City Thunder,OKC @ SAS
2022300341,2024-02-29,1612709890,AUS,Austin Spurs,AUS vs. SBL
2022300345,2024-02-29,1612709923,WCB,Windy City Bulls,WCB vs. RAP
0022300852,2024-02-29,1610612744,GSW,Golden State Warriors,GSW @ NYK
0022300856,2024-02-29,1610612747,LAL,Los Angeles Lakers,LAL vs. WAS
2022300345,2024-02-29,1612709920,RAP,Raptors 905,RAP @ WCB
2022300341,2024-02-29,1612709905,SBL,South Bay Lakers,SBL @ AUS
0022300855,2024-02-29,1610612743,DEN,Denver Nuggets,DEN vs. MIA
2022300347,2024-02-29,1612709931,MXC,Mexico City Capitanes,MXC vs. MHU
2022300346,2024-02-29,1612709902,SCW,Santa Cruz Warriors,SCW @ OKL
0022300854,2024-02-29,1610612756,PHX,Phoenix Suns,PHX vs. HOU
0022300852,2024-02-29,1610612752,NYK,New York Knicks,NYK vs. GSW
0022300849,2024-02-29,1610612749,MIL,Milwaukee Bucks,MIL @ CHA
2022300344,2024-02-29,1612709932,MCC,Motor City Cruise,MCC vs. FWN
2022300347,2024-02-29,1612709926,MHU,Memphis Hustle,MHU @ MXC
0022300855,2024-02-29,1610612748,MIA,Miami Heat,MIA @ DEN
2022300338,2024-02-28,1612709922,GBO,Greensboro Swarm,GBO vs. DEL
2022300335,2024-02-28,1612709914,STO,Stockton Kings,STO vs. RGV
2022300337,2024-02-28,1612709929,CPS,College Park Skyhawks,CPS vs. CLC
0022300844,2024-02-28,1610612761,TOR,Toronto Raptors,TOR vs. DAL
2022300340,2024-02-28,1612709926,MHU,Memphis Hustle,MHU @ MXC
0022300843,2024-02-28,1610612740,NOP,New Orleans Pelicans,NOP @ IND
0022300846,2024-02-28,1610612739,CLE,Cleveland Cavaliers,CLE @ CHI
0022300845,2024-02-28,1610612763,MEM,Memphis Grizzlies,MEM @ MIN
2022300340,2024-02-28,1612709931,MXC,Mexico City Capitanes,MXC vs. MHU
0022300847,2024-02-28,1610612758,SAC,Sacramento Kings,SAC @ DEN
0022300846,2024-02-28,1610612741,CHI,Chicago Bulls,CHI vs. CLE
0022300848,2024-02-28,1610612747,LAL,Los Angeles Lakers,LAL @ LAC
2022300338,2024-02-28,1612709909,DEL,Delaware Blue Coats,DEL @ GBO
2022300336,2024-02-28,1612709928,CCG,Capital City Go-Go,CCG vs. WIS
2022300339,2024-02-28,1612709918,TEX,Texas Legends,TEX vs. GLI
0022300843,2024-02-28,1610612754,IND,Indiana Pacers,IND vs. NOP
2022300334,2024-02-28,1612709889,OKL,Oklahoma City Blue,OKL vs. SCW
2022300334,2024-02-28,1612709902,SCW,Santa Cruz Warriors,SCW @ OKL
0022300844,2024-02-28,1610612742,DAL,Dallas Mavericks,DAL @ TOR
0022300847,2024-02-28,1610612743,DEN,Denver Nuggets,DEN vs. SAC
0022300845,2024-02-28,1610612750,MIN,Minnesota Timberwolves,MIN vs. MEM
2022300336,2024-02-28,1612709927,WIS,Wisconsin Herd,WIS @ CCG
0022300848,2024-02-28,1610612746,LAC,LA Clippers,LAC vs. LAL
2022300335,2024-02-28,1612709908,RGV,Rio Grande Valley Vipers,RGV @ STO
2022300337,2024-02-28,1612709893,CLC,Cleveland Charge,CLC @ CPS
2022300339,2024-02-28,1612709930,GLI,G League Ignite,GLI @ TEX
0022300842,2024-02-27,1610612748,MIA,Miami Heat,MIA @ POR
0022300834,2024-02-27,1610612764,WAS,Washington Wizards,WAS vs. GSW
0022300833,2024-02-27,1610612753,ORL,Orlando Magic,ORL vs. BKN
0022300837,2024-02-27,1610612752,NYK,New York Knicks,NYK vs. NOP
2022300332,2024-02-27,1612709933,RCR,Rip City Remix,RCR vs. RAP
2022300333,2024-02-27,1612709904,SXF,Sioux Falls Skyforce,SXF @ SBL
0022300841,2024-02-27,1610612760,OKC,Oklahoma City Thunder,OKC vs. HOU
2022300329,2024-02-27,1612709910,FWN,Fort Wayne Mad Ants,FWN vs. GRG
2022300329,2024-02-27,1612709917,GRG,Grand Rapids Gold,GRG @ FWN
0022300835,2024-02-27,1610612762,UTA,Utah Jazz,UTA @ ATL
2022300333,2024-02-27,1612709905,SBL,South Bay Lakers,SBL vs. SXF
2022300331,2024-02-27,1612709925,OSC,Osceola Magic,OSC @ SLC
0022300840,2024-02-27,1610612766,CHA,Charlotte Hornets,CHA @ MIL
0022300838,2024-02-27,1610612759,SAS,San Antonio Spurs,SAS @ MIN
0022300840,2024-02-27,1610612749,MIL,Milwaukee Bucks,MIL vs. CHA
0022300836,2024-02-27,1610612738,BOS,Boston Celtics,BOS vs. PHI
0022300832,2024-02-27,1610612742,DAL,Dallas Mavericks,DAL @ CLE
0022300833,2024-02-27,1610612751,BKN,Brooklyn Nets,BKN @ ORL
2022300330,2024-02-27,1612709930,GLI,G League Ignite,GLI @ TEX
0022300835,2024-02-27,1610612737,ATL,Atlanta Hawks,ATL vs. UTA
0022300832,2024-02-27,1610612739,CLE,Cleveland Cavaliers,CLE vs. DAL
0022300841,2024-02-27,1610612745,HOU,Houston Rockets,HOU @ OKC
0022300834,2024-02-27,1610612744,GSW,Golden State Warriors,GSW @ WAS
0022300836,2024-02-27,1610612755,PHI,Philadelphia 76ers,PHI @ BOS
0022300837,2024-02-27,1610612740,NOP,New Orleans Pelicans,NOP @ NYK
2022300330,2024-02-27,1612709918,TEX,Texas Legends,TEX vs. GLI
0022300838,2024-02-27,1610612750,MIN,Minnesota Timberwolves,MIN vs. SAS
0022300839,2024-02-27,1610612765,DET,Detroit Pistons,DET @ CHI
0022300842,2024-02-27,1610612757,POR,Portland Trail Blazers,POR vs. MIA
2022300331,2024-02-27,1612709903,SLC,Salt Lake City Stars,SLC vs. OSC
2022300332,2024-02-27,1612709920,RAP,Raptors 905,RAP @ RCR
0022300839,2024-02-27,1610612741,CHI,Chicago Bulls,CHI vs. DET
0022300829,2024-02-26,1610612754,IND,Indiana Pacers,IND vs. TOR
2022300326,2024-02-26,1612709931,MXC,Mexico City Capitanes,MXC @ CCG
0022300828,2024-02-26,1610612765,DET,Detroit Pistons,DET @ NYK
0022300829,2024-02-26,1610612761,TOR,Toronto Raptors,TOR @ IND
2022300328,2024-02-26,1612709903,SLC,Salt Lake City Stars,SLC vs. OSC
0022300831,2024-02-26,1610612748,MIA,Miami Heat,MIA @ SAC
0022300828,2024-02-26,1610612752,NYK,New York Knicks,NYK vs. DET
2022300326,2024-02-26,1612709928,CCG,Capital City Go-Go,CCG vs. MXC
2022300327,2024-02-26,1612709890,AUS,Austin Spurs,AUS @ OKL
0022300830,2024-02-26,1610612763,MEM,Memphis Grizzlies,MEM vs. BKN
2022300327,2024-02-26,1612709889,OKL,Oklahoma City Blue,OKL vs. AUS
2022300328,2024-02-26,1612709925,OSC,Osceola Magic,OSC @ SLC
0022300831,2024-02-26,1610612758,SAC,Sacramento Kings,SAC vs. MIA
0022300830,2024-02-26,1610612751,BKN,Brooklyn Nets,BKN @ MEM
0022300819,2024-02-25,1610612742,DAL,Dallas Mavericks,DAL @ IND
2022300322,2024-02-25,1612709926,MHU,Memphis Hustle,MHU vs. BHM
2022300324,2024-02-25,1612709905,SBL,South Bay Lakers,SBL @ GLI
2022300323,2024-02-25,1612709932,MCC,Motor City Cruise,MCC @ DEL
0022300817,2024-02-25,1610612755,PHI,Philadelphia 76ers,PHI vs. MIL
0022300817,2024-02-25,1610612749,MIL,Milwaukee Bucks,MIL @ PHI
0022300823,2024-02-25,1610612740,NOP,New Orleans Pelicans,NOP vs. CHI
0022300819,2024-02-25,1610612754,IND,Indiana Pacers,IND vs. DAL
0022300825,2024-02-25,1610612762,UTA,Utah Jazz,UTA vs. SAS
2022300322,2024-02-25,1612709913,BHM,Birmingham Squadron,BHM @ MHU
0022300821,2024-02-25,1610612737,ATL,Atlanta Hawks,ATL vs. ORL
0022300826,2024-02-25,1610612766,CHA,Charlotte Hornets,CHA @ POR
0022300826,2024-02-25,1610612757,POR,Portland Trail Blazers,POR vs. CHA
2022300321,2024-02-25,1612709915,MNE,Maine Celtics,MNE vs. WES
0022300825,2024-02-25,1610612759,SAS,San Antonio Spurs,SAS @ UTA
2022300325,2024-02-25,1612709924,ONT,Ontario Clippers,ONT vs. SXF
2022300323,2024-02-25,1612709909,DEL,Delaware Blue Coats,DEL vs. MCC
2022300324,2024-02-25,1612709930,GLI,G League Ignite,GLI vs. SBL
0022300818,2024-02-25,1610612756,PHX,Phoenix Suns,PHX vs. LAL
0022300827,2024-02-25,1610612758,SAC,Sacramento Kings,SAC @ LAC
0022300820,2024-02-25,1610612739,CLE,Cleveland Cavaliers,CLE @ WAS
0022300824,2024-02-25,1610612743,DEN,Denver Nuggets,DEN @ GSW
0022300821,2024-02-25,1610612753,ORL,Orlando Magic,ORL @ ATL
0022300822,2024-02-25,1610612760,OKC,Oklahoma City Thunder,OKC @ HOU
2022300325,2024-02-25,1612709904,SXF,Sioux Falls Skyforce,SXF @ ONT
2022300321,2024-02-25,1612709919,WES,Westchester Knicks,WES @ MNE
0022300824,2024-02-25,1610612744,GSW,Golden State Warriors,GSW vs. DEN
0022300818,2024-02-25,1610612747,LAL,Los Angeles Lakers,LAL @ PHX
0022300823,2024-02-25,1610612741,CHI,Chicago Bulls,CHI @ NOP
0022300822,2024-02-25,1610612745,HOU,Houston Rockets,HOU vs. OKC
0022300827,2024-02-25,1610612746,LAC,LA Clippers,LAC vs. SAC
0022300820,2024-02-25,1610612764,WAS,Washington Wizards,WAS vs. CLE
0022300814,2024-02-24,1610612765,DET,Detroit Pistons,DET vs. ORL
2022300315,2024-02-24,1612709893,CLC,Cleveland Charge,CLC vs. CCG
2022300320,2024-02-24,1612709920,RAP,Raptors 905,RAP @ SCW
0022300814,2024-02-24,1610612753,ORL,Orlando Magic,ORL @ DET
2022300317,2024-02-24,1612709910,FWN,Fort Wayne Mad Ants,FWN @ WCB
2022300318,2024-02-24,1612709927,WIS,Wisconsin Herd,WIS vs. RCR
2022300318,2024-02-24,1612709933,RCR,Rip City Remix,RCR @ WIS
0022300816,2024-02-24,1610612738,BOS,Boston Celtics,BOS @ NYK
2022300316,2024-02-24,1612709922,GBO,Greensboro Swarm,GBO vs. CPS
0022300816,2024-02-24,1610612752,NYK,New York Knicks,NYK vs. BOS
0022300815,2024-02-24,1610612750,MIN,Minnesota Timberwolves,MIN vs. BKN
2022300319,2024-02-24,1612709918,TEX,Texas Legends,TEX vs. STO
2022300315,2024-02-24,1612709928,CCG,Capital City Go-Go,CCG @ CLC
2022300319,2024-02-24,1612709914,STO,Stockton Kings,STO @ TEX
2022300314,2024-02-24,1612709931,MXC,Mexico City Capitanes,MXC @ LIN
0022300815,2024-02-24,1610612751,BKN,Brooklyn Nets,BKN @ MIN
2022300316,2024-02-24,1612709929,CPS,College Park Skyhawks,CPS @ GBO
2022300314,2024-02-24,1612709921,LIN,Long Island Nets,LIN vs. MXC
2022300320,2024-02-24,1612709902,SCW,Santa Cruz Warriors,SCW vs. RAP
2022300317,2024-02-24,1612709923,WCB,Windy City Bulls,WCB vs. FWN
0022300809,2024-02-23,1610612760,OKC,Oklahoma City Thunder,OKC vs. WAS
0022300813,2024-02-23,1610612747,LAL,Los Angeles Lakers,LAL vs. SAS
2022300304,2024-02-23,1612709889,OKL,Oklahoma City Blue,OKL vs. AUS
0022300804,2024-02-23,1610612761,TOR,Toronto Raptors,TOR @ ATL
0022300810,2024-02-23,1610612748,MIA,Miami Heat,MIA @ NOP
0022300807,2024-02-23,1610612763,MEM,Memphis Grizzlies,MEM vs. LAC
0022300807,2024-02-23,1610612746,LAC,LA Clippers,LAC @ MEM
2022300306,2024-02-23,1612709909,DEL,Delaware Blue Coats,DEL vs. GRG
0022300811,2024-02-23,1610612766,CHA,Charlotte Hornets,CHA @ GSW
0022300810,2024-02-23,1610612740,NOP,New Orleans Pelicans,NOP vs. MIA
2022300306,2024-02-23,1612709917,GRG,Grand Rapids Gold,GRG @ DEL
2022300313,2024-02-23,1612709920,RAP,Raptors 905,RAP @ SCW
2022300309,2024-02-23,1612709908,RGV,Rio Grande Valley Vipers,RGV @ IWA
2022300312,2024-02-23,1612709930,GLI,G League Ignite,GLI vs. OSC
0022300804,2024-02-23,1610612737,ATL,Atlanta Hawks,ATL vs. TOR
2022300310,2024-02-23,1612709918,TEX,Texas Legends,TEX vs. STO
2022300304,2024-02-23,1612709890,AUS,Austin Spurs,AUS @ OKL
